luminosity_distance timeshift supernova_mag_boost Ebv log_likelihood log_prior
1557.7500682013829 -24.585038286570857 -2.7166874523345816 0.001057229436193534 -13.065839040307246 -11.7066925208314
2184.3189898639075 -16.899062912655708 -3.5433920588466896 0.017555305748859707 -12.954792126088883 -12.058203075225476
1004.8949269924796 -20.813099425406076 -1.3981170441295792 0.017672035136912016 -12.953298369642999 -12.061187745484744
1392.2506982610762 -26.447634716337397 -2.5745387699411526 0.022296952056205608 -12.552494457500408 -12.187240666477523
186.0740128834078 -20.851475323384626 2.3829500693707573 0.017772887204888975 -12.439234316792708 -12.063773638957556
745.1447323698416 -28.5039848240074 -1.8005768554431811 0.04082484169656286 -12.300959714880026 -12.959839288874022
861.1477337498832 -9.467770712328242 -1.2055208939460997 0.026142775798946468 -11.952303966499427 -12.305699369122962
448.13652708670514 -15.623359701052822 -0.21329510606679492 0.011089386877603056 -11.628386189253996 -11.905412019752978
1334.8434722592926 -16.970541637712685 -2.7525349390334433 0.04526540951820172 -11.44214297160813 -13.287381780333853
1044.5146024055928 -11.8902898340807 -1.242855416009415 0.04613649673087478 -11.332938332179621 -13.366451842763531
249.51931893089923 -26.51253661781445 0.7729072005411233 0.011822907375722749 -11.309713625286207 -11.921616614382595
1848.247778368026 -13.1869018405201 -3.1586100380777937 0.0514557219869373 -11.301527462710643 -14.064485373628207
343.4718037030361 -14.942619490253191 0.36085005765998446 0.02705542135362456 -11.211333383731507 -12.3359977353156
1268.8090653916781 -26.687123369336373 -2.4301490328380067 0.04311900260855812 -11.052948620134137 -13.115675254239285
1808.2421562192883 -23.487815100620665 -3.3948770575153713 0.05081174268866027 -10.991642863182186 -13.949147625926843
1107.7340432433318 -13.612380433378693 -1.2985021159127164 0.015989289291615437 -10.96869324310397 -12.018999669514042
1357.392548130224 -13.306671220690191 -1.8802941750013789 0.04646082917500164 -10.898714755901798 -13.39756633520742
161.4482134415899 -23.301891458017682 1.734097182930313 0.0402014739577845 -10.891081626684775 -12.921379234720062
1906.7857380191258 -18.398897584287027 -3.1376632169736602 0.05520502555182433 -10.76525507581211 -15.30846172032286
1920.0782667333701 -21.551606052513534 -3.514782562401664 0.04745123667420339 -10.733069202400454 -13.499053590104825
1893.4603545887733 -21.375250006848837 -3.4645501504650857 0.03833743777457246 -10.724802879199977 -12.814479780097546
495.7395611966414 -27.603594179527818 -0.09436104834196613 0.035057871089043235 -10.706805893801466 -12.650344288644375
1951.8589589257824 -17.243581819415613 -3.1441002057346923 0.040753767669261094 -10.64980464560089 -12.955378765656013
1273.5519905990604 -26.458361774757176 -2.604703346566201 0.01650350305303658 -10.640672637586679 -12.031703707869829
1459.4220067248484 -12.60147150292882 -2.5774208139856767 0.026400616835212675 -10.491103540891075 -12.314166647907996
2073.948671861661 -15.969157919955931 -3.553709261503489 0.05391245142485606 -10.45688023388901 -14.692562595439236
965.1878934593573 -19.460773265075815 -1.3794270211808217 0.042471838263176485 -10.434834350051247 -13.069201643748139
