luminosity_distance timeshift supernova_mag_boost Ebv log_likelihood log_prior
1793.5662324040402 -18.46747724714711 -2.705401033999795 0.04651894080951709 -14.526911239487506 -13.4032449429762
2175.932075178456 -17.255175171524378 -3.6848707228385718 0.012693136371289156 -14.23692949422476 -11.941188198788458
2080.1406143443455 -26.095750314397648 -3.5347797876670137 0.02184727745771083 -14.008298082122419 -12.174263322236879
1590.7705889721983 -18.45969314783694 -2.3630854774906256 0.04582056538201938 -13.586795156556269 -13.337046569515682
1023.9070567478478 -12.532938122512071 -1.6470958584868427 0.01631454115449179 -13.420126667819721 -12.027016483995853
1179.0592609363725 -24.470951093721133 -1.694481357532946 0.0029688804853860167 -12.950835160091227 -11.74163742185237
1051.4971329783816 -25.257362361102103 -1.493883434369541 0.0190413309297371 -12.890588131300488 -12.096881266615943
629.3263785403461 -22.21570813864158 -0.14800559243686795 0.0153919857230947 -12.341179231547116 -12.004442644381497
2120.756984377709 -22.498106037467643 -3.7215736927900176 0.010438460929625082 -12.205176220168028 -11.891248724161997
595.5193220071837 -12.86503161053868 -0.26380919350448995 0.021385108589322074 -12.11857367064764 -12.161098609305597
1807.4182830207194 -27.763620471173738 -3.5257721227697534 0.049819226157335 -11.8738224734528 -13.793946308543111
769.1971987878569 -14.009093274298701 -1.1884923292439749 0.03684523678913999 -11.8680081431888 -12.736445192648924
1314.0928423154373 -17.068065810935323 -2.4630058374858406 0.027673942594899473 -11.808514539366136 -12.357066275625204
1122.777724005909 -14.00503049412544 -1.8556038602686318 0.0037256410039835696 -11.697224994528343 -11.755815555057538
1095.8018650066504 -19.04629940281358 -1.3476023311840608 0.010486813902160207 -11.450898922724232 -11.892293952006352
599.6580113559077 -16.687557891481525 -0.6926282307649636 0.02899719891423836 -11.413600236509785 -12.40368832173746
944.0555250351672 -22.76035928673987 -1.9157147666721892 0.03107663380751733 -11.396227238124508 -12.481648854604792
1499.0105860010372 -16.368359198595236 -2.6413161864921286 0.03211914280683517 -11.393762800852762 -12.523146954487622
1079.557047871613 -28.56590892904664 -2.4956941614921875 0.023536210347795322 -11.320736260000846 -12.223901885906578
809.4587878015362 -13.7633460026913 -1.0850811131647125 0.004246318180794355 -11.299930169157012 -11.765688657896748
2063.5884348243976 -20.582809656109077 -3.6304435983513192 0.03499385856483422 -11.2789880899372 -12.647394057657571
1845.5798731003408 -18.851702861636923 -3.157484231480465 0.0004395003688316531 -11.244374065044997 -11.69565660148667
978.4078214265758 -18.75034985874477 -1.7667482889793162 0.010364836818317241 -11.205959859276213 -11.88965931494095
145.4373286885307 -26.47097776105326 1.819397616182111 0.027232372425047602 -11.204165809748577 -12.341979984007255
1431.7020524143866 -20.207219759397688 -2.8101473727543187 0.04966695757357277 -11.186874001324284 -13.772131243040121
1713.7294331761304 -21.067428793695008 -3.3024613858134835 0.055949668418179686 -11.184914175964412 -15.98266881820631
486.9403733702966 -24.34578973113635 -0.5903269852031299 0.04697252077715126 -11.165365464181761 -13.4487125482448
1074.906898877223 -15.021789179980999 -1.964639064793647 0.04398216099242801 -11.15723472678318 -13.181224720453146
638.6880735963169 -27.628070121259107 -0.6085023990686071 0.025616074853336356 -11.147216129375748 -12.288622622872492
2123.561489391895 -22.13627712608654 -3.72605832764284 0.03659586617147369 -11.146330992010022 -12.72397823997892
1328.4217892042452 -18.582050683622384 -2.582553890860095 0.04866925842054845 -11.12890444260573 -13.639884809530987
1676.5502363642008 -16.83397512937788 -2.9514914907585523 0.053299025855528016 -11.12256871392627 -14.495162198081056
444.62138642022217 -18.13886050151198 0.6310058973230079 0.03610952410120479 -11.091699928202145 -12.70010245599332
273.8741135081472 -13.480627967976957 1.5364359190966788 0.024480117696440977 -11.084635086191053 -12.252756163458749
88.5150282797102 -11.198236450862598 3.5280043583051643 0.029249092598823415 -11.034780236960966 -12.412814902840642
1472.5701676622427 -17.955965544568635 -2.768243001495851 0.050384615581129125 -11.030819635660404 -13.87938616825891
553.2489845394504 -29.402811200187138 -1.2392661728033905 0.04361419594505943 -11.024125594083944 -13.15275390917755
1719.6701997685714 -18.00343364565692 -2.7686507727713354 0.04005815408692473 -11.019490507425054 -12.912742086630228
145.85141823297803 -23.34850203544154 2.018409146867879 0.04135234747165079 -10.978495391816814 -12.993581811003402
1398.5594528281867 -27.022012138707495 -2.86386459897396 0.023596546719112203 -10.977963281561301 -12.225721605837201
1058.7291889575056 -23.5776527668069 -2.1306116447533814 0.006179961017490528 -10.884377327494187 -11.803232092995497
1813.4673889947674 -25.17030462595211 -3.3738588208720994 0.00406314688738454 -10.779218743434765 -11.762204230987935
1269.2661006409437 -27.990798500656346 -2.719937971761143 0.030249941762109888 -10.754837910225596 -12.44992361860842
1859.6566229847556 -26.177371367502744 -3.3359321363926693 0.018874797622216645 -10.753855759360572 -12.092471565808703
1013.0829008069903 -17.16930390727684 -1.8983376747441936 0.04959285137580244 -10.74340835089238 -13.761683999729929
1102.8971973112068 -29.320054989502463 -2.2131227632197312 0.041896457142800735 -10.722585264283993 -13.029621994091375
1588.616896721402 -26.870380886846704 -2.9661167741272627 0.017602062632491113 -10.719175014226987 -12.059397539332274
1923.9199779213648 -19.159878934794122 -3.1157802067883473 0.01038140815323257 -10.68790301382025 -11.890016839352409
1971.1186809881333 -24.40778064601922 -3.2871435046027706 0.03149555389889473 -10.667158173725685 -12.498117992745904
