2021-07-28T05:10:28.004 ztfg 18.67378 0.08574844
2021-07-30T04:41:20.003 ztfr 19.113493 0.12621692
2021-07-30T05:28:21.999 ztfg 19.278824 0.13436116
2021-08-01T04:39:44.004 ztfr 19.690159 0.13741015
2021-08-01T05:36:13.000 ztfg 19.780363 0.16007036
2021-08-03T06:06:32.999 ztfg 20.176195 0.17493762
2021-08-08T05:07:46.004 ztfg 19.54164 0.12743233
2021-08-09T07:56:08.786 atlaso 18.924708084830236 0.0667754751624861
2021-08-10T05:08:48.998 ztfr 19.030348 0.1095030999999999
2021-08-10T05:39:08.997 ztfg 19.176065 0.11960134
2021-08-13T04:14:25.999 ztfg 19.180481 0.13766098
2021-08-13T06:38:47.443 atlaso 18.886512420283232 0.0645786257410786
2021-08-15T04:09:00.003 ztfr 18.560059 0.06671395
2021-08-15T05:52:39.999 ztfg 18.96816 0.12109531
2021-08-15T07:05:59.950 atlaso 18.619325578956825 0.0431191557685455
2021-08-17T04:38:34.002 ztfg 19.058441 0.20740771
2021-08-17T06:18:50.000 ztfr 18.686014 0.14597556
2021-08-17T07:35:57.437 atlaso 18.70658023678961 0.1072406708052691
2021-08-17T08:06:34.474 atlaso 18.811425654538628 0.1486292834261788
2021-08-19T06:11:40.877 atlaso 18.64907363720609 0.07313504422558
2021-08-19T06:29:55.176 atlaso 18.657724967479854 0.0843452231723883
2021-08-21T04:56:58.998 ztfr 18.764608 0.13319582
2021-08-21T06:59:13.524 atlaso 18.59037089758228 0.0817561392948415
2021-08-23T08:00:24.797 atlaso 18.738855026932704 0.0847196836155234
2021-08-24T04:11:46.997 ztfr 18.84797 0.11189012
2021-08-25T07:26:42.086 atlaso 18.864398902213473 0.0992718017059417
2021-08-27T05:54:45.979 atlaso 19.032641823255435 0.0785739313203624
2021-08-27T06:21:04.637 atlaso 19.002396519197266 0.071852591827299
2021-08-28T06:28:26.996 ztfr 19.071243 0.10726504
2021-08-31T07:43:51.082 atlaso 19.233 0.176
2021-09-03T04:55:52.997 ztfr 19.454126 0.123218946
2021-09-04T07:08:22.790 atlaso 19.246661902787643 0.0835076940874535
2021-09-05T04:43:38.001 ztfr 19.513166 0.17034727
2021-09-07T05:25:04.999 ztfr 19.506432 0.15688372
2021-09-08T07:07:19.114 atlaso 19.38455006504028 0.0785664119793477
2021-09-09T03:37:19.004 ztfr 19.672094 0.20482917
2021-09-13T03:23:25.996 ztfr 19.682314 0.20027879
