luminosity_distance timeshift supernova_mag_boost Ebv log_likelihood log_prior
1587.4234948519938 -6.447164362634254 -3.4169762644201684 0.04459186463085709 -58.09687036258176 -13.230260555325387
2017.1235793206674 -6.989800045378711 -3.827850087183173 0.048686608978808665 -57.51754970879057 -13.64204138922197
751.848208258175 -2.4346644770408403 -1.4591972942338987 0.039301998636057975 -57.244954161798084 -12.868367990615244
1045.6333060394368 -3.420543921303878 -2.0912859932323133 0.03342147439132386 -56.527273427867065 -12.577530568646118
617.4595871037463 -3.098975650866681 -1.0019552878400342 0.0016305310528904986 -55.82515897630054 -11.717044855696894
1534.8626847681212 -5.6420262370407315 -3.2021938425096295 0.030004090449785945 -55.6108757608808 -12.440679745587921
760.6853723709036 -5.794170569890799 -1.5111052199691382 0.014236738981393908 -55.54626698372884 -11.9768752852744
1155.7055059827128 -6.954533373867928 -2.522992002819141 0.046468070998380864 -55.29132108466749 -13.398272242187106
1778.830834825225 -5.043824827942636 -3.435932622679702 0.04807323666834279 -55.236083753617166 -13.568492554677462
829.9735987591382 -6.033016807977223 -1.7282090641284191 0.024938416410166763 -55.15012132385795 -12.267071945999259
1615.6615166471845 -6.412338621503373 -3.041085793117864 0.018308705105857324 -55.07797725012127 -12.077625531364228
524.2055295274866 -2.1550478954846213 -0.7809055584369675 0.04651208958147956 -54.91038076154003 -13.402573768967772
874.1591085634282 -5.315191418369203 -1.7584730523848515 0.037680412141142726 -54.90215336140525 -12.779368180485319
727.1031783119167 -3.484377834207095 -1.2840324041047695 0.03434995177621998 -54.864716002234616 -12.618191763924985
1235.868924626474 -5.684913137300413 -2.612774633823419 0.014914128415212747 -54.83269020703996 -11.992947352341286
1834.2619555914237 -7.663226170101375 -3.6249475116055265 0.04752353906557483 -54.81100515121628 -13.506881991649031
727.8989493787477 -4.881027798795497 -1.1772959529534366 0.008887643759125848 -54.72432356895484 -11.858291903558198
1439.3403472672649 -5.828101886163562 -2.797592805752266 0.03412870806176878 -54.71930092856685 -12.608351638637671
1676.694067002131 -4.651203503014177 -3.3060334932666864 0.04096458058889117 -54.6931596691573 -12.968667582220668
670.5876932655214 -3.1437814730720532 -1.4137930556315021 0.03703034906329306 -54.612627748572564 -12.74580119384635
1867.152036798045 -7.458170724262505 -3.6572028518232877 0.05520529235450811 -54.61022696875991 -15.308637458430784
586.6106341063966 -4.366467756388726 -1.1570778393224765 0.047251340677770315 -54.594212086972654 -13.477723838782985
231.16834527464195 -2.2838395125051427 1.1702231024347114 0.021002909631371948 -54.5830892230922 -12.150341226366272
1454.9609769379674 -4.456067352451903 -3.165965682639795 0.04805371035075265 -54.54939931907731 -13.56623774849793
913.3374284580682 -5.835525142067468 -2.0003947775206443 0.04716450577572827 -54.54005080441041 -13.468598071100729
1577.0437997153838 -4.575151521810369 -3.3065089472379072 0.04511563706927531 -54.48393450456651 -13.27439496828877
144.8525674483391 -1.894298760484073 2.1611934248297686 0.010816151293644626 -54.46311699295967 -11.899442324036144
1459.1581468489878 -5.44228935292136 -2.7517599164821474 0.006934294709331263 -54.454404518748674 -11.818269063843037
1496.2395998432005 -5.788085496017704 -2.8260676986207915 0.01435314956569904 -54.2958522311734 -11.979618982008265
