luminosity_distance timeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
17.497836210424843 -4.949863883797384 -0.7819729142389402 12.931426300065446 48.61690046764315 0.041879537885405375 -9.257720370405394 -10.754066451361524
75.35616691271967 -4.22539800921048 -0.6373954991203524 13.419218578892806 49.54144448972675 0.02626207577259766 -8.38350331347481 -10.035193094862151
18.799142865843088 -17.05549932117782 -0.7580736042176144 13.955011620690737 48.623278656609834 0.020441875754443527 -8.191563357238188 -9.860341974546929
45.90610511673682 -4.503941351597572 -0.6441939811910055 12.892346994656696 49.440390908098294 0.04146248931967376 -7.86086642443479 -10.726358097801775
36.323289883436274 -3.077147059862437 -1.2896119243072945 13.64593231050632 48.74966784489161 0.04459002842184701 -7.811599522629701 -10.955694134553244
77.52710248164543 -6.520949530097695 -0.7417215655126824 14.244808202019257 48.97870718796148 0.04588559344373794 -7.366983913550669 -11.068613711843494
17.214945257766747 -1.6674107932040556 -0.5383893722375429 11.7264549822419 49.68469778226764 0.002575722704350679 -7.351389441486971 -9.45993500973242
61.333093920480025 -4.7410205748800145 -0.7075952422492097 13.552959883851035 49.465827690157965 0.005532965669561583 -7.211489755712208 -9.516097464723215
25.549300121943546 -0.9625594525716537 -0.60712731385377 11.890381588340812 50.07841137312997 0.0060909557977285 -7.2099210742058135 -9.527057601645636
56.236368906791284 -3.695733700374145 -0.7899447552512496 13.059885067936065 49.43831755122892 0.01909754731501056 -7.026039247645304 -9.823959170025063
43.574995593462475 -8.083978146024311 -0.8996042706704104 13.70140962646401 48.90427786280214 0.05421716278579361 -6.934842014304154 -12.532889501272427
25.098519320929537 -3.653054985078974 -1.2324324326414307 13.089279168294622 48.46194537770297 0.012423213407530706 -6.863260134318363 -9.660661435812477
56.120002439356405 -10.556020289776246 -0.6520564719821205 14.286633059361105 48.8202214107468 0.025982137635925242 -6.798929203500423 -10.026045095356695
21.880536011154085 -3.3002125855022335 -1.0075353376453657 12.55637447146227 49.139260938506126 0.01633860893411863 -6.723571911406307 -9.753197195634705
74.89666722211088 -8.02944005798236 -0.8972322676111252 14.258361378481403 49.120800592252266 0.048611242850111834 -6.701292511161169 -11.358292307071627
129.0362306724891 -4.64306360050303 -0.5824574769877542 13.895104394416053 50.356530432241634 0.0401853790060963 -6.639692050514304 -10.645990475231152
71.5279171870968 -3.9830169211685877 -0.8961047413034412 13.489300939780865 49.6918788057461 0.026097391119302052 -6.637720487409928 -10.02980129415607
24.239177130752605 -19.37758242785251 -0.6197796436595944 13.993171454524232 48.764421076897904 0.04916243115608427 -6.598876209455292 -11.428657308037023
27.120344619288527 -13.069279886612925 -0.9277232791897738 14.030311924629817 48.43137111198043 0.02667079611450766 -6.588984247353123 -10.048701632422784
41.98082180008526 -5.707703904417041 -0.6948668189200412 13.496562602194729 49.02055514671847 0.035897963467439446 -6.526088952433764 -10.415476641007778
56.581922204961515 -8.049757463048113 -0.8453988044879155 14.262082289248278 48.49141670166455 0.02697379879374919 -6.423661571032059 -10.058835233868512
20.313829139644312 -8.638196548563041 -0.8497195822196141 13.408662455523046 48.461644500587454 0.02635538678077366 -6.388727933753035 -10.038261063774268
36.293673223599164 -3.8633473759571793 -0.7091956745105744 12.71516635115029 49.819773812659044 0.00023284224775810814 -6.332154212108634 -9.4175765394819
35.393901664135555 -4.706387489505314 -0.6435573158180127 13.089384531741132 49.07608706780154 0.03380036078211654 -6.215449813844953 -10.319509053461436
27.735353824600082 -12.950409861859182 -0.6828845387642084 13.554327968442477 48.48356897557975 0.03353139610928061 -6.209810160826046 -10.307843949119015
211.14427791980663 -6.088293351198061 -0.527307482080379 14.102892179482938 50.517056231453665 0.0475110325668356 -6.076710488533792 -11.23110841056955
176.02833731377459 -5.869610394247253 -0.5039239686572963 13.862829379861768 50.32107010896303 0.04181484786768702 -5.9881020575183985 -10.74971787180428
59.534652196563385 -3.8030027256450936 -1.1358907182261297 13.95527118041863 48.74348077838241 0.021883343043132185 -5.8686173474527985 -9.900882891196737
47.18653225850367 -7.182699545539119 -0.796506078589922 13.958556402167115 48.761330417025995 0.020683384217804232 -5.859988471910133 -9.867020752287777
