luminosity_distance KNphi inclination_EM timeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior log10_mej
45.80181330205585 33.269506822962214 1.1389428451620767 -1.5388690947904244 -2.002662883860588 -0.6533887013477417 0.05361065156309526 -19.98806542389631 -15.225868162202682 -0.6343792006601425
26.058116820142036 64.32928441601169 1.2895353123226923 -0.48690343415144355 -1.9087503292289247 -0.5601045978895525 0.04894072894330736 -18.499056419534057 -14.253250195638756 -0.5410681639586031
19.355737159456112 53.71213501202528 1.2716895154369792 -2.5820488706140523 -1.5674125134599934 -0.6687388090186563 0.005847940753123991 -17.60967774721329 -12.381092000141797 -0.6170933649476067
31.141369679199194 56.94496120744802 1.0714239361535018 -2.29470593129734 -1.754714746936451 -0.5520041060386816 0.03457707707056939 -16.122602782374393 -13.297628499084393 -0.5255921381370882
12.295240986037873 64.03424443900649 1.2840733054682325 -3.4256333565272072 -2.4055923078909833 -0.9473673068146446 0.052901049420086485 -14.706548781694785 -14.965886162365864 -0.9325043021575862
21.1661925975323 67.74121676016014 0.24267901099279462 -3.176830686209346 -1.7480295712418774 -0.5733552348037492 0.009261206321408033 -14.263445994458777 -13.830973992992805 -0.5452378179764705
19.104021584077593 43.73166900310058 1.4091390085538409 -4.465151248921554 -2.350113217248417 -0.7497133793767286 0.006536919121418488 -13.9800249012924 -12.3624350594474 -0.7389489468408678
24.312008832313275 57.260674176309145 1.5124732887439345 -3.478232394465355 -2.8140566314976194 -0.5501223627868579 0.006392133329245605 -13.725866506468055 -12.348132151493566 -0.5477636765889592
36.379987211753004 38.951901484085276 0.9558846586478574 -1.5496068542455284 -2.1195919386666127 -0.5715593152582317 0.0006369557836368271 -13.339759604237578 -12.440493751762897 -0.5594344987382709
36.885664981879025 28.537364723264766 1.414159212188666 -1.6476600487665465 -2.2963995738378147 -0.6905068750524608 0.022961445343129484 -13.238393555401828 -12.75804096901224 -0.6798760890251851
30.001785501828657 70.70786254760708 0.6371816045339587 -0.582604905926047 -1.7647610826262978 -0.7090313995907973 0.04980566386597342 -13.010355349487977 -14.850282911604936 -0.6724196761566927
35.59294899297412 73.62255489955744 0.5214996911673856 -0.8350200226014195 -1.8592842723434295 -0.5594137401244503 0.04963969333420445 -12.846957149567492 -15.004058298196728 -0.5381691582603826
33.779314394200725 49.49909191294193 1.0768277445101673 -0.8044506754472458 -1.8671899567889043 -0.6392750490888597 0.020958479823023804 -12.672237709532233 -12.815402650057852 -0.6143102982657569
32.523912599824186 50.94731458043244 0.8525979981548338 -2.215399110517996 -1.9774124790069874 -0.6581210447977783 0.04312454222960118 -12.60588988734617 -13.938774183570398 -0.637784145050639
24.22289552365331 55.04235218905523 1.2753042660925706 -2.664285000656939 -2.03040479312463 -0.6683982635847951 0.05237931400488354 -12.40245974916573 -14.840561934092417 -0.6499264665509459
23.4464408415907 55.87246607305055 0.8616871305658698 -2.5957177900449366 -2.4994913550049196 -0.6335247063256308 0.03629067508285772 -12.390939617672311 -13.52375039901392 -0.6276514665240132
33.72261527546058 38.93421705090178 0.8811945947754376 -2.107539431301806 -2.3939060625486377 -0.5305018766053973 0.015769029491033888 -12.359646933895105 -12.812017914401805 -0.5245941158909799
24.531388916083078 46.422970264713086 1.3951335215733387 -3.838392657612463 -2.333399437536386 -0.52389719613421 0.05639267359782931 -12.297675112589255 -17.387202495069637 -0.5172147332665785
39.41656515183365 32.67704405817976 1.3697818912463275 -0.550456124812289 -2.06006843565226 -0.7310869150158079 0.04439937180620466 -12.252385500303834 -13.77385049248911 -0.7111886293504128
29.173174611504386 71.8367935289517 1.1274941866779433 -0.8497091102389298 -2.1042848492032022 -0.5616906247979427 0.04147830337266672 -12.223856536751802 -13.642457630272142 -0.5494151613294554
13.891246778249485 57.081293411376855 1.0927656276404056 -3.544645497670519 -2.1514918240882057 -0.8009481315679294 0.012152092461559195 -12.20665287817235 -12.58685995474428 -0.7819929240243284
24.79120148513881 65.28212138793234 1.5584862259198988 -1.3977246490803914 -2.484440289434379 -0.6579305230621104 0.04049609698132071 -12.135466688004607 -13.478439867504079 -0.6515028064262184
17.763051820969633 59.991093136755815 1.026042685071437 -3.247961782289366 -2.257593875780252 -0.5964103828092417 0.019982994267087495 -12.10822575816493 -12.81753581675418 -0.5870368004964102
15.752174402521003 43.53283760254617 1.552254228518362 -3.5228769203145305 -1.844438135406045 -0.6173596738479361 0.05357268257362741 -11.919337120353397 -15.117615759646908 -0.592348154547609
15.323273326478342 66.48957362688945 0.94924339413018 -4.777830577786268 -2.3027300422189274 -0.6729379015073058 0.04743666805273186 -11.89612720828529 -14.24352995019492 -0.6628697814570634
29.712071976219182 64.55815759456827 1.3729522659707123 -0.6868543753314498 -1.778697306118165 -0.5955254185443528 0.01844864652309608 -11.834453020218238 -12.63996690704334 -0.5679358682059895
32.977051584711084 38.434681719509086 0.706545049467382 -3.0458476126453107 -1.9327211958580641 -0.5201388769641015 0.04289281164643515 -11.826145133085852 -14.070176594018498 -0.5036596689964602
28.405838423118915 45.653160828930694 1.1122249544134697 -1.4668896597214385 -2.1117734564880917 -0.8296748625642825 0.03521814359949492 -11.805827842659623 -13.305810766417707 -0.8075651070284835
26.035247883107314 62.98850220889497 0.9300819203246871 -1.7375211056512825 -1.9357752541599704 -0.7421177016734632 0.02760960980240014 -11.762807643708834 -13.114905351199575 -0.7151662991522625
34.24425965367696 41.85267551846451 1.2883439737174731 -2.1291804163071326 -2.26690312070481 -0.5803705811941708 0.05237867689139498 -11.71662293672703 -14.836538596475986 -0.5715230823958922
15.626746949157583 61.59150806424942 1.1212753653521983 -3.237950457898929 -2.3503460191832244 -0.899809519360879 0.010669002368613486 -11.428537550558204 -12.539866335173574 -0.8846856152622545
24.332637793611216 46.89899969115329 1.097501927797356 -2.8360502095548235 -2.604263574973538 -0.6261661915082724 0.05001980746272962 -11.385952126734255 -14.47887427508961 -0.6216224556226495
27.92326111856062 50.96642322213476 1.168382416773221 -1.548615226623813 -2.3426160171741386 -0.8460406548008179 0.004626826598958753 -11.36709174748134 -12.395210710542605 -0.832414353600018
30.95195041150309 45.10727709201945 1.27931541449304 -1.9256647535766014 -1.8683331721283123 -0.6301256333900813 0.014946732809037503 -11.27982354961962 -12.575815221456882 -0.6057294668566324
29.718556910784688 55.3173932442324 0.8526845870497001 -2.615745992810684 -2.0541238079899378 -0.6070454228814679 0.03631757664721689 -11.279069835417634 -13.53286259137301 -0.5918027096597116
11.742215709023482 74.61545921516196 1.2355271560516035 -4.198140653718735 -1.852092515924023 -0.7489118139344635 0.017131173702201748 -11.134821945620383 -12.643712704757894 -0.7159494616468552
34.78511309726822 59.6838304839469 0.6225902849255696 -1.706453060663815 -1.9075583803751128 -0.5458427963172197 0.01612082605299872 -11.128605303094602 -13.100551305151539 -0.5273588801179847
19.306041668448042 67.31788994291011 1.2260566277454639 -2.366936725036801 -2.162510721078557 -0.8713531423120275 0.048899785893591646 -10.997815216259678 -14.268554947607665 -0.8496886042019706
33.74975920371397 24.38780543162025 1.333060084255244 -2.4602080923900687 -2.3517814393648946 -0.6469369410770534 0.01750378489923121 -10.968471987573775 -12.6244097411064 -0.638451195010526
35.98540844111408 42.867479579183865 1.0009542658729234 -1.1832053476186637 -2.270988795237714 -0.6317462555043862 0.02606531227386146 -10.965375128793209 -13.014152781082755 -0.6218924148382736
25.783256288006186 65.47629375348602 1.1664946744235223 -1.6261065814973854 -1.772091821227835 -0.6696019809669722 0.0434591831020283 -10.892812760108121 -13.764048781630166 -0.6365890964695153
26.440746407246312 64.74582521483772 1.420284341836585 -0.9267555908895098 -1.9791057145124549 -0.8248321113153647 0.03096994173450328 -10.864872555097154 -13.02785901390269 -0.7954071983724628
23.3884214211594 51.574956586186886 1.1415710494591542 -2.878613060130032 -2.594708602402574 -0.6700512122775035 0.03174826309649383 -10.861167711708065 -13.142270165421554 -0.6649160189951369
18.916522409618324 63.235544450105806 1.4667703205701583 -3.449457030421904 -2.355810866335351 -0.72651640139091 0.038878303033601895 -10.832824531918785 -13.388750670630627 -0.7164368701913069
17.468276744737512 74.7786574928021 1.4210845485097696 -4.30563866593619 -2.1355717410767863 -0.5609985975163942 0.04656799930548787 -10.811673965099084 -13.95830468641106 -0.5495832018833972
25.793369489040295 63.19605034787695 1.2783219368737773 -1.1798133806055766 -2.222934466758741 -0.5346957698528474 0.01740224694998523 -10.810802696404355 -12.636689277890305 -0.5258826113024071
22.646033824446306 71.61753783369176 1.2079050867673322 -1.1848200883281947 -1.9710208001256946 -0.550711608401687 0.02843357710453147 -10.788093673930586 -12.989898738600061 -0.5345176514153545
30.48447710895711 26.991595588983945 1.5661228286448072 -1.3423902442666744 -2.270965765212421 -0.6659104965441043 0.04274310445645387 -10.777224859852303 -13.627421905835364 -0.655259441450746
13.548874120626166 65.0619697829786 1.0742023769152318 -3.9217332704737657 -2.1314927683659546 -0.8021048372629647 0.03461152405470406 -10.754662028956787 -13.29767453853153 -0.782224744038965
30.96323141318344 60.94508492585432 0.6722008708580539 -1.506112449956511 -2.064197141427527 -0.5674692886873367 0.03636596858901237 -10.74084669651043 -13.725287591571536 -0.553847696900395
35.81009446036048 43.200946672220525 1.5653568313431696 -0.5564643647396643 -2.3170686294567258 -0.6220884197018126 0.04802126890285228 -10.712544923562813 -14.10150920628829 -0.6134096633317988
26.23531770081572 50.508983181843334 1.519737677777419 -0.7775134056138029 -2.041023715542657 -0.6273800105620375 0.01275011234130729 -10.690205056284302 -12.48277875997525 -0.6109402756744048
22.78794980798606 70.08133413730067 1.1621326335912325 -3.0808393820132522 -2.6589519863283284 -0.553084365584994 0.04161644680760719 -10.673128651788634 -13.635840757644178 -0.549694203155108
38.30044983661668 41.19403385900299 1.3162029289827912 -1.1589999696520792 -2.5535081005917872 -0.5384169087270516 0.04436916755622719 -10.664094439272665 -13.78382687665851 -0.5342424112894674
13.300107340592803 74.4195701303542 1.4524608134748276 -2.7251609198244005 -1.9957200048125359 -0.7439674745464209 0.04519267289903638 -10.622790472197934 -13.827063392678928 -0.7203004038784688
24.621428783185788 57.14460105291126 1.1242104501396137 -2.3895712164349767 -1.7954438877605066 -0.6557206423406816 0.01252471115907293 -10.592099197816198 -12.579583749427528 -0.6253274817891478
15.919324761459176 41.27687556459945 1.492170175123508 -2.7768362095034718 -2.1463037910880325 -0.8256827863087604 0.0366828736193493 -10.577295764700402 -13.270396299472125 -0.805406622928763
34.414880510032 53.87913218220453 0.8355550426023889 -1.7010767124914494 -2.057321726399803 -0.6080555211823366 0.04991333344431237 -10.566889282856906 -14.645514629278871 -0.5928880801756093
19.588850166543427 67.77646360114768 1.1248449688273905 -2.7756724304656046 -2.508452987016668 -0.7189290745300374 0.05167639834920055 -10.563670988272511 -14.749191058305303 -0.7119345460825488
17.01005403900164 72.51202374852417 0.921362648663058 -3.1269290662807805 -2.413752761798751 -0.7977914041650163 0.04540350300832627 -10.551772449021122 -14.066119414179306 -0.7874013557237661
38.83826622878155 40.448745381199714 1.5501489709784746 -1.0889383466075238 -2.1884108562219278 -0.5487259896733656 0.05258281666604055 -10.540135189677377 -14.84444614698261 -0.5388820671579451
20.331620757490125 53.74770656919961 1.3925994649153695 -1.2936666920919997 -1.9197659085372516 -0.8798972810768992 0.034750062085130325 -10.532055786457898 -13.191190363844173 -0.8419815109034624
35.578743012979906 55.4561249011832 1.1690752251441816 -0.8106380799584834 -1.7425097305619999 -0.5300883988180258 0.04307228674548056 -10.491705758794584 -13.734197321874731 -0.5042434069192877
13.636549796569856 67.73738147992361 1.1719857784055474 -4.5422946242873365 -2.116631441418898 -0.5914689574401875 0.02899245735926803 -10.457826224621614 -13.024235926639113 -0.5786980798809284
13.98445922599041 59.918830151423336 1.5492174642938685 -3.645547856925628 -2.4068268999465685 -0.8350998186127994 0.035332097420922685 -10.440711513815948 -13.202306858204004 -0.82361035293202
42.22931982373435 47.20047142560639 1.3183274988028113 -0.7624618942647992 -2.0727208898639775 -0.5084837378395637 0.007396917337475731 -10.437985370070859 -12.398810492754805 -0.4967970694330137
19.75314174250456 70.69078276915394 1.4490942319714282 -3.157263238623475 -2.5704554745785604 -0.705967276426239 0.044626220080040725 -10.41499774422564 -13.779512196487762 -0.700074143802628
19.374464305202828 54.51265020387925 1.466300636382996 -1.6643019693750034 -2.2716729002678693 -0.9036467153793684 0.04228265469396792 -10.390243846994384 -13.600475624220028 -0.8854239252827558
26.205160523196064 70.02758569443573 1.2398458508943295 -1.0401618684601175 -1.7980469572957067 -0.7641073202536237 0.008024521520623164 -10.377945413466495 -12.435194940275707 -0.7256927634527036
35.35681360705706 35.23831958266775 1.0047421649604018 -2.6429785077945915 -1.9251631892794676 -0.5134177809570604 0.0197207356683014 -10.363819240548414 -12.823642063942248 -0.496907382624631
28.152615834106342 58.87325726878465 1.4265214297796958 -0.6227882996272598 -2.1936984092573484 -0.7822670491688126 0.04660116760282719 -10.363023220580402 -13.960771131422328 -0.7657449318048519
16.046955629242547 54.93413854829246 1.210854313812498 -2.43502823528922 -2.29830221400257 -0.8851775668109165 0.02681328563567495 -10.320582598295932 -12.933089186178801 -0.8687185397043772
29.091793460698394 39.0183598810762 1.3460858033821446 -2.90363924397095 -2.119460174525873 -0.5874968246596199 0.008639532442665349 -10.298939359548843 -12.41757300480434 -0.5749215307931892
21.22485700343432 41.185466629223555 1.2116940214835286 -3.8887462534259676 -2.07460145878464 -0.6227205115636689 0.0037239293017075495 -10.283522422675595 -12.36068750625018 -0.6076425520500429
16.738757011364854 60.87882479292733 1.299464639904162 -3.779365195029076 -1.9864017464610444 -0.6482828627515307 0.03823314428948086 -10.277711211149647 -13.385086163958391 -0.6287896963997995
