luminosity_distance timeshift x0 x1 c Ebv log_likelihood log_prior
2812.4377306276665 6.474468441822548 0.0002898991523632508 4.929174852458752 0.1279218175947544 0.023016744531636796 -14.34222654421754 -14.328634033463533
3120.364773156802 -5.208784677638707 0.0004775420502508339 3.1594596826705352 -0.36658377841325596 0.023284752512223506 -12.963017897410314 -14.336617015205976
955.747201430667 -5.977088131459426 0.0005366059069760409 1.1046658253025683 -0.16705638555833957 0.024081952410153974 -11.449452732414487 -14.360746519451363
5839.062971777354 7.124973679937263 0.00376527026179075 -4.966858230477498 1.4416074757939756 0.023560466085513793 -11.093702246251937 -14.34489656711793
5951.563429916168 -0.342758526689801 0.0007057951034454816 3.0273157991433113 0.6277874111867241 0.04363993825150465 -10.107055790594163 -15.274983066454043
4820.985977677157 4.049875683014356 0.0003125226306425129 3.867965602670921 -0.30442241038712253 0.04376086475619634 -9.884666975599096 -15.284268785759787
381.7638906634598 -6.72959805042979 0.0007035579329466278 0.028448780798425943 -0.23243122678231232 0.041323620473773 -9.727618682244442 -15.111978181977523
686.329767981418 -6.882299351158486 0.0006191354886401482 -2.0330414434622974 0.19553083094408275 0.012884167626368041 -9.241505567868415 -14.065799815158215
229.98915982938513 -8.204575965916225 0.0005374373614106858 2.935603021542277 0.12949004141715126 0.030543411102991906 -8.939837355886734 -14.581334497974463
476.6779771845352 -4.324173392835826 0.0003692141240349414 1.1915832718201607 0.44469917328628905 0.04764185173408014 -8.587861597143256 -15.640089285604251
1509.6571401200633 5.872651788691652 0.00027383267289936384 -2.643887984896201 -0.026166533566822636 0.00878625537348273 -8.480194871985198 -13.976438169746027
1572.5928448701725 -8.37304036296352 0.0010575451556807211 -4.359766005947384 -0.243287389291596 0.03143654022010856 -8.46846889127978 -14.616045027556433
2766.141154424269 -5.50213012074035 0.0005097900143949132 -0.6455312785600231 -0.2548473570794643 0.033442106554174816 -8.192652786066013 -14.698679926635775
919.009251317895 -3.4599845219410197 0.00024347443099035542 4.068258454778281 0.398492417461897 0.04095459613665261 -8.175382804680511 -15.08829773803714
372.3974674091773 -5.27879192565459 0.0002936582706273948 -1.3043183998309589 0.015285325617298007 0.05126883652860996 -8.15795746917103 -16.149885603327977
2553.3102203876947 -2.3363510364491225 0.000491863815599732 -2.3128643886253557 -0.2624175065491444 0.022725648902922772 -8.152851876815728 -14.320034950106372
954.1706690310348 -9.166873487134467 0.0004724683245272571 0.14865125327719664 0.36600728148317585 0.0009806385256635045 -8.038927249840611 -13.825581104405924
