luminosity_distance timeshift x0 x1 c Ebv log_likelihood log_prior
623.2357275502524 -12.645730861433549 0.0012307564373521018 -2.363417348447835 -0.1416033123900805 0.01726030153961949 -11.104592358617378 -14.864110255144983
1040.3062804287763 -11.414782386521368 0.0009911749346243836 0.43965086658503605 -0.493154787502574 0.019705780375618973 -10.977975416745783 -14.92808236529192
733.265763781208 1.5772653707674777 0.00020179258421694127 2.462689173425826 -0.11448765515841292 0.0022024117601467633 -10.597381845878767 -14.5408901381577
553.7765194595968 -9.332752824893175 0.00035936382781131935 2.1014513566214514 -0.20102208547595457 0.026016636076595115 -10.363880435859384 -15.114993736941669
1010.7011735430125 -15.08797507090985 0.0006394560838539002 1.6276615593010044 0.10841264470619161 0.004528714934755374 -10.082737871068089 -14.58449524707595
2412.923501802021 4.446066119489743 0.0002863599289092344 0.499733304837946 -0.4846549842120804 0.034426837357820345 -10.070748466013027 -15.435044873214371
599.4689832143838 -8.323855773449742 0.00032682430109459834 2.232956992521192 0.507663393926479 0.0012046059869814875 -9.938376844118594 -14.522754257725133
2258.3030190874574 -12.043495869585705 0.0009348593436986517 -2.9284923962443123 -0.37133050254531796 0.04283957318356585 -9.918642922097597 -15.908754339540842
538.6404494438008 2.8839818403818214 0.0004433305092960694 -0.25698453116008935 -0.33104959645315424 0.013766478037611716 -9.748825259616707 -14.7792783567574
3704.2566046878687 -2.091503157976156 0.0003105640330974347 -0.6056428030001539 -0.37883153514896056 0.03603556514071481 -9.493641060469736 -15.509931759561763
591.3076987722941 7.12930578617209 0.00021811430576829644 0.20344390560154135 0.4842575668027348 0.016790215447355678 -9.415487611272162 -14.852268585742324
364.06194351994696 -10.695840017396788 0.0005736546067735986 2.1146796434592456 0.380551985649871 0.03627311431436264 -9.406964183686235 -15.521480779118491
452.7572776804329 -15.276472437425543 0.0005478793439572965 2.6234186582385357 0.30282129001018177 0.028643236182339233 -9.38121694116412 -15.204413452898418
1174.3808161089903 -5.423410407136727 0.0005513557289439873 -2.2478613554476947 0.05618891795376213 0.05534882652067865 -9.362847257166433 -18.221373241076492
1548.4364052233716 14.0432693752672 0.00028053319783506725 4.56414170536476 -0.21983541347777374 0.042437420611417455 -9.33706165112729 -15.880200253083814
1889.8360478020447 8.069936771821475 0.0004151660937670004 -3.7642163351205857 0.04888183350900088 0.03351119620418147 -9.336757436211817 -15.394799130217542
195.26782602380982 -14.936041013285656 0.0014190510414382688 0.8897714716206027 -0.19462358532310725 0.04178811601084739 -9.27285528438332 -15.835752205228694
2813.26319490968 0.29556507695053114 0.00034866296517597226 4.454208172969592 -0.16126995380336145 0.009430856746959312 -9.255727177157826 -14.6831233973769
1459.826471691931 7.873066684925142 0.00025385593803651667 2.6969663000182855 0.3044768583798869 0.017405394333095212 -9.247863096548333 -14.867793706179087
3124.8158085181103 -10.299493537878346 0.0006974850138161214 -2.766690102950706 -0.48047728260236794 0.049901845298056136 -9.18165951360056 -16.619395851785303
1732.4372366595946 -0.7965751412842295 0.00048116570868465065 -2.2323801720013914 0.11793982760803734 0.0455511649922934 -9.161257174186531 -16.126048287699213
